206143491          28.738
206176261         280.241
206405641          26.904
205914127          66.777
206405648          65.873
206405651          46.640
206241811         342.001
206045204          39.889
206405661         359.980
206045213          52.859
206012451          13.199
206110760          30.808
206503981          42.650
206110770          49.726
206078005          24.655
206143545         355.023
205946940          38.587
205979712          87.125
206110784         792.883
205946958         915.904
206143570          42.400
206438484         269.927
206110805          63.149
205979736          27.429
206143580          98.170
206143583          98.882
206012512         379.293
206209122          17.146
206274660         110.337
205914213         174.917
206471280          63.732
205946992          32.742
206209138         446.997
206438514          22.173
206045300          33.870
205979766         103.643
206078073          25.783
206471294          27.718
206438527          67.800
206340229         105.418
206372998          34.517
206012551          97.551
206078088         392.353
205947026          44.226
205979796          19.593
206110870         610.856
206012567        1073.466
206307482          21.235
206078107         273.177
206078108          16.998
206012574         154.756
206143646          84.439
206373024          36.282
206274726         201.164
205947048          77.196
206110889          42.574
206143659          13.226
206176428         309.565
206209199         202.076
206110898          29.318
206569651          71.166
206045363          48.604
206045365         590.255
206012599         119.110
205979832          16.832
206110903         229.284
206176441          68.891
206078139         481.440
205947067         128.260
205979837          30.936
206045377          27.563
205979842          34.965
206012610          40.134
206143686          29.120
206504136        1431.986
206536909          30.084
206045391          22.726
205914320         164.816
206143697         125.263
206045394          38.134
205947093          84.586
206143702          38.517
206209239          22.761
206471382          83.452
205979872          61.358
206045409          23.919
205947105          56.560
206307560        2568.163
206209259         514.368
206045420         177.879
206012653         767.800
206209262          43.154
206274801         294.953
206471411          39.259
206110968          19.027
206307579          99.012
205979901         196.392
206340353          93.795
206176520          71.884
206045448       31524.842
206078219          78.868
206110988         568.325
206340363         262.395
206110991         445.023
206504207         122.395
206274835         144.143
206274838         117.672
206045463          18.401
206373144         594.695
206242072         188.459
206111003         169.152
205979931         468.110
206340384          62.834
206111008         124.672
206209314         131.296
206340391         425.031
206176553         285.106
206438700          23.104
206045486         378.969
206012723          97.855
206143798          38.318
206242108          77.440
206504254          39.390
206242111         103.225
206143808         569.094
206045504          33.153
206078274         473.029
205914433         355.649
206307654          47.149
206012743          81.436
205979975          38.841
206176592          32.581
206373201          20.295
206143834          58.787
206143841          75.042
206242145          55.962
206143848         434.362
206373225        1283.163
206438766         266.252
206045552         272.204
206078331          26.678
206438780         383.134
206307709         620.543
206537083          71.833
206471551         177.388
206045570         105.357
206209410          48.743
206143877         544.654
206176649         360.639
206143886         345.812
206012818          73.944
206111122         466.898
206406037          35.424
205947286          49.479
206340507         465.149
206471580          44.034
206111133         353.717
206274974         702.094
205980065         177.754
206012838          16.326
205914539          87.042
206111153          57.131
206045622         291.810
205914551         319.553
206176694         592.344
205980089          42.307
206176702         411.996
206045632          18.421
206012865          51.998
206012870         352.807
206078409         404.991
206143948         131.522
206143949          90.657
206406094         111.177
206111183          69.915
206242256        1117.779
206471633          62.475
206143954       63805.290
206078418         356.467
205947348         142.748
206340569          98.492
206045659         577.454
206111195          76.702
205914589         298.061
206012894          91.501
206340575          46.635
206242271          20.706
206340577          36.005
206012901          20.265
206406123         339.148
206111212          94.975
206209519         111.156
206406129        5060.963
205980146         185.473
206078453          22.418
206406134          33.458
206471671          85.673
205947384         137.581
206242300          51.114
206078461          39.608
206242302         241.164
206176767         313.736
205947391         665.539
206471681          65.166
206373378          47.792
206471682          61.946
206012935         459.519
206373384         233.365
206504455          47.946
206045708          55.148
206275085         313.303
206144018          20.212
206078486         161.881
206078488         362.193
206275097         121.414
206537242          41.763
206111262         103.311
206144036          64.341
206340646         270.671
206373423         185.234
205914673         383.344
206111281         299.315
205947443          20.729
206537267         123.475
206111284          93.811
206078515          37.779
206144053          56.921
206242361       25292.800
206242362          79.697
206111289          93.561
206176830          50.289
205980226          34.183
206078533          28.528
206209609          42.463
206209610          88.694
206144076          25.327
206340687         412.630
206144083          24.095
206144084          48.308
205980246          90.296
205914715          31.420
205947483         521.546
206111327          91.360
206373473          61.195
205914724         351.513
206406247          52.541
206406249          28.845
206045802        1277.875
206045805          37.396
206307950          27.536
206078582          20.771
206013053         112.925
206111359          28.274
206504577          64.048
205947522         116.350
206340739         382.645
206144129         229.413
206340742          20.032
206471814         130.458
205947530         480.213
206144139         370.527
206078608         300.421
205914769          57.608
206406290         245.695
205947539          87.540
206406292          28.677
206144159         211.765
206013096         415.207
206013104          64.277
206144180         141.625
206439098       13084.593
206308027          31.275
206176957          56.230
206308034          33.377
206111435         140.233
206340815          66.418
205914832       96475.018
206013138          37.360
206308051          63.334
206209748         201.367
206144212          37.045
206045914         105.467
206111461         348.051
206013158          32.233
206045926          52.003
206045938          15.193
206144243          37.096
206439155          31.569
206144246          41.520
206013179          77.063
206373629         166.288
206340866          19.983
206275336          40.925
206209806          24.360
206111503          31.310
206078737         817.067
206144283          86.777
206045982          18.159
206111519          64.247
206308128          51.055
205980457          56.549
206144299          24.921
206471980          72.432
205980461         693.981
206177069         501.137
206013231         642.130
206045999         155.653
206078769          28.916
206013238          44.941
206013241          32.347
206373693          86.207
206111552          52.783
206209858         166.428
206144324          19.244
206013255          48.388
206308169         343.493
206046025          68.247
205980492          78.839
206504785          28.028
206242642          74.168
205914963         449.099
206406488          18.328
206046045         681.951
205980511         441.021
205947743          13.390
206046054          60.921
206013288         326.119
206340980         338.819
206013301         493.682
206177144          90.468
206046073      107967.135
206406521          99.053
206013306         451.674
206209914         163.012
206242684          49.949
205947774         144.612
206111615         271.080
206209916         308.362
206046081          88.495
206472066          39.494
206078850          94.214
206144392         120.948
206308234         150.586
206373777         317.795
206439314          17.466
206144401         434.432
206013332         269.743
206308248          64.988
205980574          46.623
206013344          53.310
206013346         367.049
206078883          31.283
206013351         995.010
205980583          24.866
206209961         808.175
206046121         891.583
205915051         104.594
206046124          32.379
206013367          36.341
206504898          63.346
206242757       13418.947
206078918         242.554
206537674        1306.924
206439371          91.139
206111692          30.689
206373834          58.431
206144462         182.498
205915088         233.211
206144467         233.433
206308309         772.964
205980632         426.402
206308317          77.271
206046177         431.033
206472162         338.844
206341089         299.637
206242788          36.991
206144488          26.954
206472168          44.044
206013419         412.451
205980653         236.440
206504942          50.069
206013430         650.578
206111736         319.909
206472188          44.251
206504958          63.086
206275583          83.493
206078976        2161.426
206439424          92.817
206406659          44.359
206144515         250.568
206472198          46.399
206210063          22.338
206341138         231.539
205915157         565.977
206144535          18.086
206013466          28.213
206439467          31.152
205947948          74.349
206144562          29.312
206210101          26.088
206275642          65.666
206275644          79.300
206242880         853.126
206275652          99.522
205980741          84.010
206013511         266.938
206111817         298.951
205947977          31.187
206177354         294.657
206111822         792.579
206046288          40.389
206144595         208.221
206275668         312.965
206177364         109.937
206111830         823.300
206046294         158.455
206341209          48.777
206046297          37.404
206275681          61.798
206013540          35.147
206505060          72.532
205915237          28.223
206013548         260.263
206373999          71.520
206111865         203.906
206144635          71.017
206046332         747.668
206505084          87.269
206177413          60.752
206242951          27.033
206472333         662.274
206013581         541.198
206505106        1225.192
206472339          56.762
206013588          17.680
206341269         336.940
206537878         907.877
206111893          27.943
206144661          91.973
205980825         112.340
206046362        1687.709
206374038          94.971
206013596          70.285
206177437         320.744
206013597         304.217
206374047          52.417
206439580          34.893
206144674          75.731
206341282         349.506
206537893         123.154
206013606         643.715
206439591          21.526
206406824          33.194
205980840          18.876
205915309         128.570
206242998          33.949
206472377          74.926
206013627          35.314
206111932         167.743
206341309          55.021
206079165        2242.636
206439615         238.822
206439616          21.529
206046401         364.387
206210242         221.665
206341315         705.864
206046398          97.745
206243013          25.592
206079177          18.327
206013643          83.511
206210253          47.895
206210256          51.969
206472405          26.884
205948117          47.194
206275798         312.258
206210264       13647.297
205948121         168.558
205980889          33.991
206013660          18.940
206210269        1725.533
205915365         140.387
206308582          89.748
206177509         690.908
206013676          49.691
206177516         767.174
206308591          69.575
206374128          27.799
206177519         876.760
206079230          74.709
206275840          86.771
206144769          87.718
206013697         291.114
206013698          20.630
206472452          26.452
205980932         529.349
206046469          86.912
205915399          26.116
206243079          87.736
206112007         416.620
206374153         560.114
206308617          92.765
206144777          20.393
206013709         275.753
206472458         152.996
206046474          22.263
206046479          28.601
206013705         526.188
206144778         170.817
206144794       67334.963
205980955          32.006
206472474          68.772
206505242          78.231
206013729        1358.200
206046499          66.566
206013733         116.895
206472487         267.533
206079276          28.448
206210349         126.690
206112049         373.927
206308660       33162.242
206046518          28.103
206079288         112.585
206308666         740.420
206112066         114.392
206013771          17.352
205915468         843.868
206374221          42.436
206046542          50.497
206406990         203.805
206013776         587.128
206243152          11.702
206079318         154.113
205981019         258.639
206341468         939.137
205948257          52.496
205915490         177.264
206079331          27.914
206177633          26.537
206046564          27.629
205981036          79.469
206046572         265.160
206144878          19.079
